date,district,rain_mean,rain_max,rain_min,ante_15d,Flood occurrences
1998-02-15,BUDUDA,12.031543217142772,16.454078674316406,8.735052108764648,132.92618076016095,False
1998-02-16,BUDUDA,0.352524958984032,0.954223930835724,0.0,133.24173439870847,False
1998-02-17,BUDUDA,3.7931307907098266,7.085169315338135,0.0,136.85144082192795,False
1998-02-18,BUDUDA,4.697506397573298,8.73741340637207,0.0,141.28180457635665,False
1998-02-19,BUDUDA,13.964050114878011,22.622535705566406,0.0,155.07750637369625,False
1998-02-20,BUDUDA,2.7365145421314456,5.559727191925049,0.0,157.54899322387797,False
1998-02-21,BUDUDA,0.0,0.0,0.0,155.83649454039417,False
1998-02-22,BUDUDA,0.0,0.0,0.0,145.04666184813982,False
1998-02-23,BUDUDA,0.0,0.0,0.0,130.00778297338735,False
1998-02-24,BUDUDA,0.0,0.0,0.0,120.38637488352296,False
1998-02-25,BUDUDA,0.0,0.0,0.0,85.98627200639903,False
1998-02-26,BUDUDA,0.0,0.0,0.0,62.744884938450404,False
1998-02-27,BUDUDA,0.0,0.0,0.0,57.50389467525554,False
1998-02-28,BUDUDA,0.0,0.0,0.0,48.99273285176986,False
1998-03-01,BUDUDA,0.203398761417778,6.093839645385742,0.0,37.77866878283717,False
1998-03-02,BUDUDA,0.2257657708235566,5.255626201629639,0.0,25.972891336517954,False
1998-03-03,BUDUDA,0.0730540134004397,2.798008441925049,0.0,25.693420390934364,False
1998-03-04,BUDUDA,0.2239114623472981,5.382104873657227,0.0,22.124201062571835,False
